path,size_bytes,sha256
poisson_safety_box/outputs/compare_solvers/sparse_direct/figures/timing_summary.png,36599,c0c512a68c1116c15fdfe0ad4a08b9471f13ec9a37f7a3a7084ecd97eedfbeaa
poisson_safety_box/outputs/compare_solvers/summary.json,1935,be46f2495b5f8e6f0a69e1591d0fa993e710bf5bca0dc2ef6af0f89f6a14b72d
poisson_safety_box/poisson_safety_box/__init__.py,435,c57a721735a6bf268f3f5ed45bf7eecab888655ff7e973ce4e715afdd4cc9c0f
poisson_safety_box/poisson_safety_box/api.py,8567,9374ac66c57cdbc330cd7243362a1c46b6828f293d67c49c2571a63c78edced2
poisson_safety_box/poisson_safety_box/config.py,4511,f6103355a5346e6080e6997f80b2d9feff4cba070101782cc7fcf8193e3e99a9
poisson_safety_box/poisson_safety_box/derivatives/__init__.py,175,0b163c9dda4df5879f16eedfca09fefff9b2ee74dd9cb2909be6b6b686260462
poisson_safety_box/poisson_safety_box/derivatives/gradient.py,355,861ac85e138dbc2ae53cdf287c9c06a405066c91801a3e62e231371b36fb4d3c
poisson_safety_box/poisson_safety_box/derivatives/hessian.py,771,1e6aa9f8ba184c7008244f4e72e6c9bf363366922b225e060963059de3ab88c7
poisson_safety_box/poisson_safety_box/derivatives/laplacian.py,542,6987035c52a281764b13aa3a82fbfc59d1f874ccdc1d219483666df27d2e07b6
poisson_safety_box/poisson_safety_box/domain/__init__.py,254,46d514c34fd57829e2bfd630700d19dad66565362225046ab4c2bc6cb4899abd
poisson_safety_box/poisson_safety_box/domain/boundaries.py,2012,6923cf7e4e37b1e6184d488a761c0fc2e5b54d620668a80d0d9611ff88862998
poisson_safety_box/poisson_safety_box/domain/connectivity.py,985,d686c20a5dccd6dabdbf1d3846d10e5dd7956d76c91e29162dd3a4adaae16b50
poisson_safety_box/poisson_safety_box/domain/masks.py,490,5729381e8e950c2a25595625a4804f01b7284cbc5c4cea00342ef8dd7aa0153f
poisson_safety_box/poisson_safety_box/domain/occupancy.py,1262,2cec5094b6a116301b723b337475f2a9dbe819e0c073dc7d6a25c9c0a8deaeb2
poisson_safety_box/poisson_safety_box/forcing/__init__.py,273,7f0f86296f0bdc8c085909781d253c44f99aaa0826530f92ccdc5e8a7df97ba7
poisson_safety_box/poisson_safety_box/forcing/average_flux.py,1923,dbccd42b032dbfe29dd43ec3ac58874fc2ea2d55ad359c9cf91970ea31abacee
poisson_safety_box/poisson_safety_box/forcing/base.py,339,b97fe4484eee71d1d4645545103c0e226c17f78734ac009bc246f888a2b7b96f
poisson_safety_box/poisson_safety_box/forcing/constant.py,781,654a208392866ea342348ffe648e4a081bbfdba11c50b4787a6a0c2c82fb9225
poisson_safety_box/poisson_safety_box/forcing/distance.py,1193,6e5bd2f798c54cea951e120a254eb3d1e223ae0f13a4e17e68bbbdee61ba7d21
poisson_safety_box/poisson_safety_box/forcing/guidance.py,1177,5b9d4942aee6491e6e355dd65c7023dd5e6a8f3c95f58a74fb2a05d27aedfe4f
poisson_safety_box/poisson_safety_box/guidance/__init__.py,223,0c2a92f11a81365a7aab9dc2138e64cb2b82be2a5dfef0bbde74e679f67b7b33
poisson_safety_box/poisson_safety_box/guidance/divergence.py,670,4285f13a9e73640ed734a968c09736b3c18d0c8f657b77afe8b32fd01ea1644e
poisson_safety_box/poisson_safety_box/guidance/normals.py,966,13faa39ad72b3afe5d4ab6bcd38471c9f46de5f390694489f7289ede7c9859c1
poisson_safety_box/poisson_safety_box/guidance/vector_field.py,3600,51f1bcf965bc1213f509c49e54adbd7f57562017a24ebda3fe6552ce97f4d6df
poisson_safety_box/poisson_safety_box/interpolation/__init__.py,71,3fd7956c1c68e52a67245c50bf99d211f25168484447e025677529293833e9c6
poisson_safety_box/poisson_safety_box/interpolation/trilinear.py,1250,13ef81eb0423400b6df649766509b4f918e151c2616a7a86e729ea6a5d0e7a86
poisson_safety_box/poisson_safety_box/result.py,5392,4f539035c5a99eb0f025b117c7998d188f6044cdd5a02362f963507519e69324
poisson_safety_box/poisson_safety_box/solvers/__init__.py,215,1186ad714a698a726eb043de03485927a17c0f4b9453522fe50da2df2ff17ce3
poisson_safety_box/poisson_safety_box/solvers/conjugate_gradient.py,1275,42b46903f2dba842429b0883c9bd8fae7e0852c8aaceb25178d221d73c1bf558
poisson_safety_box/poisson_safety_box/solvers/laplacian_matrix.py,2557,67a69425020dc0314c4d2efbaf3b5d0600b174410fd467092561a15bd0cee804
poisson_safety_box/poisson_safety_box/solvers/residuals.py,954,1bc8acb8efbee69f85a5f339405ad19c4f0029da6e801e3fc7a977c2de9ffa39
poisson_safety_box/poisson_safety_box/solvers/sor.py,4146,7e06ad7fd646f8659335cba35f0819bf80572c2a79544fbab5a1ea88f7ae7ae1
poisson_safety_box/poisson_safety_box/solvers/sparse_direct.py,982,5f4e8786e22584b5d3e4a84a2ab6ec170bb9e62d8bd9459d0e622a2c653ed732
poisson_safety_box/poisson_safety_box/utils/io.py,921,042c5a6a89c6ba8826b6f22e3e3f8901c02421fab232f5fb86fd31b04a7bb969
poisson_safety_box/poisson_safety_box/utils/timing.py,456,646b6754d262a22d023f9986f8a34b3dc2bffee5ce2b6f29e2b8be06324b7376
poisson_safety_box/poisson_safety_box/utils/validation.py,1133,ae965fc57aa4ef16803063776f6c85ccf10a621892667c849b4cd859235a9ab9
poisson_safety_box/poisson_safety_box/visualization/__init__.py,35,1434fa6e7901bbfe7778caf6c565d1a8631c6dbc813503888b75ea7fb5d53640
poisson_safety_box/poisson_safety_box/visualization/diagnostics_plots.py,1533,aa45a2b77acde28a58d4aafc28089bfbd7e9fb49b619d18dc556fe2f9ab3c8e6
poisson_safety_box/poisson_safety_box/visualization/forcing_plots.py,1310,60dc91c30c0e643d08eb2eb51be502bc61801e1d9974ff5b458a9c8e1cb5284d
poisson_safety_box/poisson_safety_box/visualization/guidance_plots.py,2211,b54b892138a47aa52050ce1122947ce9a858a7c307fd82aa6d19a7817e915f9f
poisson_safety_box/poisson_safety_box/visualization/mask_plots.py,1141,cb105f304dcc42db37fedab17b810f297c9f6aa642dc36349b6f635bafe55a64
poisson_safety_box/poisson_safety_box/visualization/occupancy_plots.py,1476,77f1766a1e9aa307993fee5ea3b91f2a5bd4ed835adf8189b8ae91ff6276c39b
poisson_safety_box/poisson_safety_box/visualization/poisson_plots.py,1341,9caea636c5cf326ce6275281772925d28021ebf1d9392a116781175152b10b6a
poisson_safety_box/pyproject.toml,427,bf65c12ad5d20989b7032194b9ce6a8b98d75832451cbdfbd32f7976f011e555
poisson_safety_box/requirements.txt,37,41f39b3728a64a5c7ef7c909ba9ddb17c297ba5ae91e0644abedf780cc3de2cd
poisson_safety_box/tests/test_api.py,453,837fddfea294ccd3ddc332b732f460c545568ad2f725d42b3586e2eff5624b80
poisson_safety_box/tests/test_derivatives.py,356,9a18a2ee7cda7aa43e9af1e324093e0312481a3c1254f23b10d6c50be6423880
poisson_safety_box/tests/test_forcing.py,499,51b4e6e0e994c6298ae818073fd5bb7af312977ef6d98c1941dd781105dc2bff
poisson_safety_box/tests/test_masks.py,328,b42d6c1d6520d2b75451f8a6726b7d8fa4206a94bf1d131698c84b04537ce8b1
poisson_safety_box/tests/test_solvers.py,410,cfd9f5c99c860c23eac6cb39cc84de30f15efe3ef903d9dd11158070546c3c8c
pytest.ini,378,e014cb4170f3a3d6693081b2505043a5d55a3d5115a38b105a34abfe328034ef
requirements-dev.txt,68,d9f95db84a268ce3bd88ae5cc4952ddd0fc2991ed5734cab5cfe538dc9bc011e
requirements.txt,114,da2deaf978043fe14f0565f1eb2d752fc443120e474f3fd406a34696a32eb916
run_boxes_pid_academic_parameter_study.py,64777,d8a25afae821246249c8b332ac20162c7d3deb8e1608bc3e97a66b89fb894524
run_boxes_pid_parameter_study.py,34496,6422a778dec88a660ce4390a3943c680cdf4510a1372acc664336925a0babc96
run_checks.sh,1100,e066b9913293581cfb69217443730fd25efccd1e5ddc38f1a2e007fef0aadd6b
run_poisson_cbf_contingency_landing_study.py,140739,7844112b53fbee0feb8e716d8cc17f3fe6145c72d96a3b911fc61c1842a03758
safety_box_core/README.md,1265,a355776cf8640df6719bcfd2267fef27d3c866ea815ccfadb89932ef7c41f8f6
safety_box_core/examples/contracts.py,598,45cce0caf5d9749d0ca39afbced3a14c721ae78841113ddd665f433e40920374
safety_box_core/pyproject.toml,405,f9b957ef6440b05d468718b2fcff09e6d31f09cfe396365e602573f015ec19d0
safety_box_core/src/safety_box_core/__init__.py,935,d02333962dff1bc9cb6450c78a8ef935ea43547b4c17b1d4dd1192696135f70e
safety_box_core/src/safety_box_core/config.py,3899,1e446ddbd0bb85042fcc53f785d4f35010b95a9ea15665d5aa5ee1b5cfb177c1
safety_box_core/src/safety_box_core/protocols.py,1055,6967a7b457e1ab199b0c3ed1159f8a65c62d65f30e717b116ec2847574d24a09
safety_box_core/src/safety_box_core/types.py,8428,a784f0f0650099b7d70af943257f631792f1451bdb44112234662a6c93d90d3f
safety_filter_box/README.md,1254,1e47fd3913c71677ee782b98cbcf6c91517c7ed980593043ec69163b7aceba60
safety_filter_box/examples/affine_projection.py,982,669116e01c41de6e496f282c4fe1b9380ac76de251aa681cdf5e5e67ec7129d7
safety_filter_box/pyproject.toml,434,6b32ab40d929eecd5899fe91fb4260413c01a342851007a622994d0236f901f8
safety_filter_box/src/safety_filter_box/__init__.py,457,45d4fc6f7b1a09e6a0d9021c986e800a96caaa68405197dea4007ad01fa29613
safety_filter_box/src/safety_filter_box/filter.py,10723,91fdeeedcde35ac739712ae646b67f724342a098ab134ca13679942d0f7a7a0e
safety_filter_box/src/safety_filter_box/solvers.py,9894,a578f48f631158cdbe8a09263b6ece020c974980153b32de7c8ff33243994f56
scripts/list_outputs.py,780,c990d8ee99f24d247857a8e7d3ad1b32243e09191162cf3514822cad96b94f5a
scripts/run_paper_figures.sh,770,d8ac3d379f3b64be17d863bfb1e61ffba23cd8e0a445e75036c166c203891926
scripts/run_smoke_suite.sh,718,f1cbc1a75eb2e5b13228827a6c0aef2539e163c902eb71271c5cc9acc3c9be2c
scripts/run_vision_regression.py,1135,21649b969a783e32bb5de8f74233b990a134c709140b37a528b0a15f987e2a13
scripts/verify_clf_runtime.py,2375,14c2bb202ff52a090715f956c4c363db7a3dc4ba06e6ef4dabfa724791b400bd
scripts/workspace_env.sh,496,641800b05de6599252236c1fc95be0cf4bde0e892be225606dacdb67eef4f95f
tests/test_new_safety_boxes.py,6868,ca00a059ed2da81d7f137bf51936e4a0a79f36fc65bff16a902459a3ec274499
vision_poisson_experiments/01_static_image_poisson_cbf/README.md,1780,1998e6d000f6cfd86e18b45ddaf5e92161f1d2b2f665b2410e01fa0023eeb9a1
vision_poisson_experiments/01_static_image_poisson_cbf/calibration_static.json,677,ae1548c1b008eb7da3ad969c51de842400b1fdfa4991ea96ec1d16e9351f52fa
vision_poisson_experiments/01_static_image_poisson_cbf/calibration_synthetic.json,657,7c26d1f2747c6b91be68b83fab9bd5b3b37d18a0a3b99fe5723cc49a87ce3e45
vision_poisson_experiments/01_static_image_poisson_cbf/config.yaml,2447,61abe103994e2491c58aeb4e07b8dadd7b794d786da22d692b03e1794074d3e7
vision_poisson_experiments/01_static_image_poisson_cbf/config_smoke.yaml,1965,fa98086c860de1fd180f424e68a25655f499f33aa3b9db55fa3a8306ac69e642
vision_poisson_experiments/01_static_image_poisson_cbf/config_synthetic.yaml,2134,eaa492990cc6ada2b94fd89280428f7f6f881be5ce8a1c1fae91d417d7997d33
vision_poisson_experiments/01_static_image_poisson_cbf/input/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170252_355Z/experiment.log,230,a511393d5ad8bb820e4c935401cde65174e4903919db7db40474f9a5cddc8232
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/calibration.json,657,48c899c81d5e097e7f3a69bc8a3d7718904c702d9bc8d0d48b8cb1e0f090533f
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/calibration_points.png,979281,716beb24d25942db92a59eeb77850bf1ef3394cc0341856a48f0cab64324205a
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/01_trajectory_on_image.png,811741,e4e3e5ccc89d23578df74917c1beb855561e55b02eacf0f6223ebc67bfdae97d
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/02_trajectory_on_occupancy.png,39401,4afa620d04ba1a96b6a75a26a4c449285af2b6e73c61f11bb0c28bf87cd09e1b
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/03_trajectory_on_h.png,52498,508569ef5148da6afeca603ab14c8d292d8ebd54bc9d7c0b5503ef77a44c71d8
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/04_h_over_time.png,41046,fe5f658103a146adb3e7a9ba3798c4dd0d3d340eae75ede7cc63c76ebc3ce4d0
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/05_cbf_residual.png,43336,0a0ee5e5edf698767bbf25228b116df8ce8fcfd1923bfab46948265f31390937
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/06_control_components_x.png,35006,9ac04c8a88c2a913a15c54111e14983dd64489386097c1477b74e96dfe0c598c
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/07_control_components_y.png,26699,ad212f80c2ed60599dcf35083698a31101a43ee6fe39bad336e80a6958de61e8
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/08_control_norms.png,36869,6e56ad1d71cb968339430745a9f34562da8111f72651bbb8eaa6c9660bb0843a
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/09_intervention_norm.png,25133,ebc8f90947b962b601c172558687fcaebcd171d54b9bb00366de9fbb3ac24c86
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/10_obstacle_clearance_diagnostic.png,40837,f624df7d177f4f3f2255b0c04ef13631671eff7d2fd6e47d02d35d1bb22eb207
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/11_qp_solve_time.png,48605,29b0f7c9985f70ef2548a3094db313ceb357bf5927a6094effed96ccf0e97fe8
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/cbf_trajectory.csv,97921,e86887e6d8d82f608c496f3b7d900057f9f138514e3808387dd9c392906c8ec3
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/directional_derivative_check.json,156,9d88fa55ea5780890abdae375444e8001a48f4da14092f7ca184f6ae8c4d9e5b
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/nominal_trajectory.csv,43640,e65bb230e1b4ae76f9f8227c0adb8d1ed2aa36f526a3eab5a6cfc17c08eb4c5b
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/simulation_summary.json,780,53d7b884bf8521eaea9b1185d0dd2f1705bdd462b0b3520793c80e49940e8706
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/cbf_simulation/trajectories.npz,4242,87f428f6acbda2862a2436954f933ce3b75ec3f2a7702b5159644e8294b4983e
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/clean_mask.png,1859,b71863b18189a512afff0ba193a4a8774972675bfe577e5cd32dc42b1295d62a
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/effective_config.yaml,2520,1ed466b781bd41409dd593ae69c74ea37280aeafcc7786394ace4d9ec2b365da
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/experiment.log,624,f7b1b40e2dc720311539b96c670d9025eeb33fad72add218c89b8b98f8fff683
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/experiment_summary.json,13788,be084a09ee02ecf05f897c7de36e54eb927c4bd316199684c45dc1b17ac86478
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/perception_and_occupancy.npz,7835,c51ae7e88af2912606258d96f455644ba81c83df8b48fadfe1beb2b4d13d2e78
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/effective_poisson_config.yaml,631,ccc49556ee116aef3d18fdf94b6c211384c45a0cff509f0b403e1462570705cb
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/07_free_mask.png,34233,eb668a046cbe48508a1c2b1051ca0ad4b38212068c0371da305110d03e9ad5d8
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/08_boundary_mask.png,36510,ec1eb49284bc91aa59586eef0a1b087be6885083f0c4ca24e6d5cc6018cd7a61
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/09_solve_mask.png,34748,593734f54011ac79cb62826c5410a8f5ac7c577ec660ee2d627023e5846372e1
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/10_omega_union_boundary.png,35828,e193211d35ed707835af460510b8d67d07eb75af3c8a0dc2d3d253ef08d6cbc2
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/11_forcing_map.png,64577,994607c6022419541c8a646fe2957fda29bc07398a14e0adc20899bf6e440486
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/12_forcing_histogram.png,27048,58ebd61e22de186d5bada2fa3a50747c5656098a4ef6d31e62a4774b7558c3ed
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/13_h_heatmap.png,161817,d94429f1faca267b17a81116fbe9ca2c4f953b70a5055e808887137aacc6e42d
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/14_h_surface_3d.png,237090,9db200c278e13934e2d176c67daa0bda47a1ed93409fa25adf6382a971e69b7b
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/15_h_contours.png,354048,a1f7a90769aaa92e9c8e6a76f15e23e64c5e16fbf39bc08c21b1ef86cbc8b350
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/16_h_contours_on_image.png,980762,e5ef7abb819a762e2077cb34f0eddd1f21018406ea9bd8290b5e6c0a2c47d84a
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/17_gradient_quiver.png,209509,93fd3cb0c981f06475fed07085da3df0f9915fb6d7d6dabf2dd3af9fd7830d49
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/18_gradient_norm.png,166899,12a2ab4c5755c72a423d107e2455cd3899b66fd5fc973988c419a2431e5ce44f
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/19_gradient_x.png,145128,ae3ee3434338476d1fc2e0c724cb95ee5256e61c5f4e75240b91cf9eb682498c
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/20_gradient_y.png,119041,2a3c89e6a9058eb201c0329949bd808fbba29480a2d495d0a5b88791d65634e9
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/21_hessian_xx.png,110457,5034ea7ce234c8796f85747c0d23e1555cce6fefb520805d70dc97b4025b8dab
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/22_hessian_xy.png,118627,322d204b87880bc31c46f3822a47f731337c8b1a53e76a220cd2f89503d82ab4
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/23_hessian_yy.png,99982,cf6d6272122e8342d2f730bb884809e4e8d678e989513992d8d9a9cba13704f0
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/24_hessian_trace.png,80469,68e2b5763faabfc2ef4bdfe7458329a2da18eebbad337760bb81d7730b3e6a40
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/25_hessian_determinant.png,63880,3fbdac61cd4e906cf0178640dddce6744365a03d63e3f837106225bf8f7ac5cb
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/26_hessian_eigenvalue_min.png,115073,8b1388b421e22fc600b53883f8ef3747cfeee0a86825689e766d6426a5dfeb48
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/27_laplacian_h.png,79806,573f2cf99ae9c489a7650d987b60b00eb8ce7c5986273d4581ccb30c371145c4
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/28_poisson_residual.png,245754,a98bffea69d13026b26291b5f81262df3201324588f0632205eca02ab117fc89
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/29_solver_residual_history.png,10791,b64eb079e2fc3ad6f120180096012a22f6db5c1b18fecdf440c858009b912a1f
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/30_timing_summary.png,40660,41b87110c231c6f339c1dee3ff2c05183071546d66460901af43066dcf9ed3d7
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/figures/31_method_dashboard.png,526295,8c124130f2d6914e202f3b8b737d64fe93c141f951b8b3149720b43229f896e1
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/result.npz,227879,e14bea60646e4d5441975bc79beab43c1b1ab3df33f70566b7bd767a63c3efba
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/run_summary.json,2686,5175470883ccda365f82f3390750e13c54eedc5f0eafed470de8182b9c8a453c
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/safety_box_summary.json,1124,da41ae190821a1e9f080753029453c6afeca6fc98ea7768ea8fd5c0c2b8679b5
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/average_flux/validation_residuals.npz,13822,993b493bdf20e56a475ac353d776d887d705e4880058515e3bb9c6965f8231e1
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/effective_poisson_config.yaml,627,dac1e703273033831cdc8870edff3ad2fad42cab07999e7a66b951a0ebf62f56
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/07_free_mask.png,34233,eb668a046cbe48508a1c2b1051ca0ad4b38212068c0371da305110d03e9ad5d8
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/08_boundary_mask.png,36510,ec1eb49284bc91aa59586eef0a1b087be6885083f0c4ca24e6d5cc6018cd7a61
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/09_solve_mask.png,34748,593734f54011ac79cb62826c5410a8f5ac7c577ec660ee2d627023e5846372e1
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/10_omega_union_boundary.png,35828,e193211d35ed707835af460510b8d67d07eb75af3c8a0dc2d3d253ef08d6cbc2
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/11_forcing_map.png,41845,b3d70a7bb01c4670824c7311c74f890f7920fbd13fc1b29d4d9d9b1a65ae6320
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/12_forcing_histogram.png,25012,3c4f6b0afcd5b669d271c3775c4dfa7041f2505f72eb2a92e917744eb0bf9ec4
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/13_h_heatmap.png,164080,b7ea7ddd0c21dabfb6ba21ca35e7c125fa6116cf7b2115ee3feb5eea9a8f579f
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/14_h_surface_3d.png,250313,50deb9dd31ee81e55004225b845889aabf1811afe9fa35604e3e0a6346e7cc68
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/15_h_contours.png,359716,039125570373f1dbcba92fc5db26458a811df5a744092e1606deefec06cb815d
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/16_h_contours_on_image.png,1003617,48ff1baffe729cc40e7e8011e7075b1d9776336a81e792aaee4e7427aa2c87b6
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/17_gradient_quiver.png,212479,2d56ff6e7ab0bb28b0cf27bcdb3e8e88c4b53041bab50297475c18194201bb79
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/18_gradient_norm.png,167806,6aaa838b6b0acf22b8d1438fceaf34b3fd5e03bc0bcbed7478a52c1c0ebe976f
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/19_gradient_x.png,146387,ff0f26772c0e740ec3f9cb7df9fa55d425a2b872b0418bf9cf46f880f6343bc7
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/20_gradient_y.png,120897,08cf95e4ff6a705e01a076bb741aeccb7f15c8e06e6f1107f366e420288166c9
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/21_hessian_xx.png,110344,8022ac681c0148d9539baa242dc6f7de42158eaecb50e2804460f7b8185717c9
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/22_hessian_xy.png,117889,ac8e09439bee26d65946b97bb01226a2cfa82a91e03e4ae98826bacc27f0cf9f
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/23_hessian_yy.png,102701,fcdff8736bdd74ffceb3e22359a723c409e0ccf6e3251ede79b4ec925e3aa886
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/24_hessian_trace.png,78561,28e59cfd9c6069a86777ca13500e00382908c3e6d1813d9b348691b48f137ba6
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170317_507Z/poisson/constant/figures/25_hessian_determinant.png,64828,cecfc91ed4282f518f9b04cc441103468df6f1dce36478cc7dd805aba3ae768d
